OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
GJZ 03,2024-238C,2025-12-04T18:47:41.936064,13.75171271,0.0020863,59.9115,139.4246,164.9335,195.2298,0,U,62292,999,4915,2.3578e-05,-9.6e-07,0.0
GJZ 04,2024-238D,2025-12-04T18:52:43.271616,13.75167064,0.0015635,59.9116,139.4438,161.984,198.1725,0,U,62293,999,4917,-1.0882e-05,-1.29e-06,0.0
GJZ 05,2024-238E,2025-12-04T18:50:12.423264,13.75170339,0.0016868,59.9104,139.3983,166.0908,194.0568,0,U,62294,999,4917,0.00010993,-1.3e-07,0.0
STARLINK-32648,2024-239A,2025-12-04T05:09:48.141792,15.30245201,0.0001221,53.1588,264.8013,118.274,241.8384,0,U,62301,999,5494,0.0023424,0.00069768,0.0
STARLINK-32594,2024-239B,2025-12-04T04:53:05.310816,15.30240106,9.96e-05,53.1599,275.2274,92.8315,267.28,0,U,62302,999,5479,0.0022927,0.00068254,0.0
STARLINK-32621,2024-239C,2025-12-04T04:19:40.630368,15.30264545,0.0001613,53.1613,264.5787,103.2658,256.8523,0,U,62303,999,5494,0.0027773,0.00082984,0.0
STARLINK-32597,2024-239D,2025-12-04T12:46:23.892672,15.3022775,0.0002191,53.1612,263.2279,79.6655,280.4592,0,U,62304,999,5499,0.0027568,0.00082268,0.0
STARLINK-32649,2024-239E,2025-12-04T13:18:56.924064,15.30219912,0.0002518,53.1619,275.4397,76.4564,283.6717,0,U,62305,999,5482,0.0027769,0.0008286,0.0
STARLINK-32633,2024-239F,2025-12-04T03:03:07.088832,15.30231861,0.00011182,53.1592,277.7426,82.0238,278.089,0,U,62306,999,5475,0.0024718181,0.0007365,0.0
STARLINK-32646,2024-239G,2025-12-04T04:13:34.559616,15.30233579,0.00012124,53.1598,264.5585,123.2205,236.8912,0,U,62307,999,5494,0.0016164374,0.00047874,0.0
STARLINK-32706,2024-239H,2025-12-04T03:45:40.113792,15.30233799,0.00011866,53.1621,277.9286,97.3743,262.7392,0,U,62308,999,5475,0.0018249883,0.00054143,0.0
STARLINK-32678,2024-239J,2025-12-04T01:55:37.416288,15.3022037,0.00013277,53.1597,265.3801,123.929,236.1838,0,U,62309,999,5492,0.0028140971,0.00083985,0.0
STARLINK-32696,2024-239K,2025-12-04T05:15:09.775296,15.30236733,0.0001347,53.1611,277.6067,95.0494,265.066,0,U,62310,999,5476,0.002584,0.00077056,0.0
STARLINK-32700,2024-239L,2025-12-04T04:59:08.831904,15.30192181,0.0001252,53.1599,264.7555,44.1889,315.9211,0,U,62311,999,5493,0.0014094,0.00041608,0.0
STARLINK-32698,2024-239M,2025-12-04T13:14:32.623008,15.30231052,0.0001979,53.1616,276.1275,70.6769,289.4446,0,U,62312,999,5481,0.0012809,0.00037808,0.0
STARLINK-32634,2024-239N,2025-12-04T02:44:05.267040,15.30196414,0.00016724,53.1604,264.881,117.1839,242.9333,0,U,62313,999,5493,-5.071807e-05,-1.861e-05,0.0
STARLINK-32651,2024-239P,2025-12-04T03:00:04.839264,15.30233628,0.00011022,53.1595,277.7281,75.1806,284.9317,0,U,62314,999,5475,0.0030471199,0.00091094,0.0
STARLINK-32627,2024-239Q,2025-12-04T05:21:12.934368,15.30268821,0.000101,53.1626,277.5829,129.3924,230.7166,0,U,62315,999,5476,0.0019558,0.00058144,0.0
STARLINK-32596,2024-239R,2025-12-04T03:36:32.866560,15.30230105,9.823e-05,53.1614,277.8875,95.0543,265.057,0,U,62316,999,5475,0.0017483304,0.00051831,0.0
STARLINK-32519,2024-239S,2025-12-04T11:53:11.957856,15.30257531,0.0001255,53.1585,262.991,92.3721,267.7424,0,U,62317,999,5499,0.0016198,0.0004801,0.0
STARLINK-32527,2024-239U,2025-12-04T11:50:09.815424,15.30213664,9.25e-05,53.1588,262.9772,82.2172,277.8934,0,U,62319,999,5499,0.002562,0.00076334,0.0
STARLINK-32481,2024-239V,2025-12-04T11:59:16.662624,15.30217763,8.57e-05,53.1595,263.0194,141.7112,218.395,0,U,62320,999,5499,0.0031936,0.00095502,0.0
STARLINK-32645,2024-239W,2025-12-04T07:23:11.637312,15.30263329,0.0001041,53.1594,263.9578,112.2998,247.8113,0,U,62321,999,5496,0.0017866,0.00053039,0.0
STARLINK-32654,2024-239X,2025-12-04T02:53:59.868384,15.30238379,0.00012209,53.1594,277.6989,79.7097,280.4041,0,U,62322,999,5475,0.0017929603,0.00053187,0.0
HULIANWANG DIGUI-01,2024-240A,2025-12-04T16:31:39.645120,13.2441197,0.0001771,86.4994,48.8497,95.7262,264.4073,0,U,62323,999,4689,0.00016691,8.6e-07,0.0
HULIANWANG DIGUI-02,2024-240B,2025-12-04T16:42:33.998112,13.24413794,0.0001911,86.5023,48.952,95.5509,264.5843,0,U,62324,999,4690,0.00018913,9.6e-07,0.0
HULIANWANG DIGUI-03,2024-240C,2025-12-04T16:20:47.118624,13.24413962,0.0001688,86.4976,48.7871,94.2759,265.8568,0,U,62325,999,4689,0.000221,1.1e-06,0.0
HULIANWANG DIGUI-04,2024-240D,2025-12-04T16:09:55.565856,13.24413732,0.0001689,86.4985,48.8132,92.9604,267.1723,0,U,62326,999,4689,0.00021058,1.05e-06,0.0
HULIANWANG DIGUI-05,2024-240E,2025-12-04T15:59:01.389120,13.24412606,0.0001643,86.5037,48.9899,92.7424,267.3898,0,U,62327,999,4689,0.00014456,7.7e-07,0.0
HULIANWANG DIGUI-06,2024-240F,2025-12-04T15:37:19.420608,13.24414739,0.00018,86.4975,48.7681,91.1532,268.9809,0,U,62328,999,4689,9.6659e-05,5.6e-07,0.0
HULIANWANG DIGUI-07,2024-240G,2025-12-04T15:26:22.606080,13.24412295,0.0001751,86.4946,48.6644,92.7705,267.363,0,U,62329,999,4689,4.9546e-05,3.6e-07,0.0
HULIANWANG DIGUI-08,2024-240H,2025-12-04T15:48:10.020384,13.2441279,0.0001655,86.5029,48.9573,90.7269,269.4055,0,U,62330,999,4689,0.00014878,7.9e-07,0.0
HULIANWANG DIGUI-09,2024-240J,2025-12-04T15:15:32.211936,13.24414102,0.000185,86.4995,48.8899,92.9001,267.2345,0,U,62331,999,4688,0.00012959,7e-07,0.0
HULIANWANG DIGUI-10,2024-240K,2025-12-04T16:53:26.426112,13.24413439,0.0001911,86.5026,48.963,92.2083,267.9269,0,U,62332,999,4689,0.00017039,8.8e-07,0.0
PIESAT-2 09,2024-241A,2025-12-04T19:00:57.235104,15.13437568,0.000164,97.5185,283.8589,90.5276,269.6143,0,U,62333,999,5339,-0.00010646,-1.965e-05,0.0
PIESAT-2 10,2024-241B,2025-12-04T17:44:30.925248,15.13378863,0.0001527,97.5329,284.0257,86.5043,273.6363,0,U,62334,999,5339,-0.00041931,-7.532e-05,0.0
PIESAT-2 11,2024-241C,2025-12-04T19:48:23.923296,15.13451557,0.0001689,97.5151,283.8545,86.9411,273.2014,0,U,62335,999,5341,5.5572e-05,9.28e-06,0.0
PIESAT-2 12,2024-241D,2025-11-28T03:56:20.861376,15.13457226,0.00017469,97.5136,277.2834,91.038,269.1052,0,U,62336,999,5239,3.506696e-05,5.62e-06,0.0
NAVSTAR 83 (USA 440),2024-242A,2025-12-04T03:38:20.685120,2.00567235,0.0011725,54.9261,342.0885,343.4986,195.9397,0,U,62339,999,734,0.0,-7.2e-07,0.0
O3B MPOWER F7,2024-244A,2025-12-04T13:57:55.866240,5.00115311,0.0006197,0.0572,18.7692,234.6178,106.5492,0,U,62362,999,1678,0.0,-1.4e-07,0.0
O3B MPOWER F8,2024-244B,2025-12-04T08:22:43.648320,5.00116051,0.0007024,0.0746,334.2922,277.6764,107.9593,0,U,62363,999,1112,0.0,-1.3e-07,0.0
TIANQI-33,2024-245A,2025-12-04T15:50:47.490432,13.99118984,0.0008718,44.9827,107.541,177.6078,182.4798,0,U,62365,999,4911,0.0001936,1.54e-06,0.0
TIANQI-34,2024-245B,2025-12-04T15:24:00.447840,13.99098072,0.0005581,44.9793,107.3409,183.361,176.7186,0,U,62366,999,4908,0.00018553,1.42e-06,0.0
TIANQI-35,2024-245C,2025-12-04T14:57:36.709920,13.99102823,0.0010984,44.984,107.3544,166.5425,193.5703,0,U,62367,999,4909,0.00019338,1.53e-06,0.0
TIANQI-36,2024-245D,2025-12-04T16:17:41.229888,13.99128289,0.0009253,44.9838,106.9339,176.7637,183.3256,0,U,62368,999,4910,0.00020049,1.64e-06,0.0
TJS-12,2024-246A,2025-12-04T16:44:00.763584,1.00268665,0.00013649,1.1279,288.3784,302.4263,240.4862,0,U,62374,999,361,0.0,-2.17e-06,0.0
KORSAT-2,2024-247A,2025-12-04T10:15:40.294944,14.99231004,0.0008443,45.4105,357.4454,266.4748,93.5165,0,U,62377,999,5234,0.00094727,0.00011513,0.0
TANSTAAFL-2,2024-247B,2025-12-04T04:42:27.408384,15.25841999,0.0001158,44.9859,277.9073,341.222,18.862,0,U,62378,999,5313,0.00076742,0.00019769,0.0
HAWK-11B,2024-247C,2025-12-04T12:19:38.057088,15.26919823,0.0002742,45.0142,274.0987,137.2022,222.9075,0,U,62379,999,5321,0.00066815,0.00017745,0.0
2024-247D,2024-247D,2025-12-04T12:36:27.705888,15.26736904,0.0001094,44.9962,274.558,189.6409,170.4453,0,U,62380,999,5320,0.00078701,0.00020846,0.0
HAWK-11C,2024-247E,2025-12-04T12:18:59.388768,15.26916723,0.0004006,45.003,273.6739,133.9421,226.1793,0,U,62381,999,5321,0.00064553,0.00017133,0.0
HAWK-11A,2024-247F,2025-12-04T12:19:09.456096,15.26912649,0.0003526,44.9928,273.2255,128.7253,231.3946,0,U,62382,999,5321,0.00064815,0.00017201,0.0
LIZZIESAT-2 (LS-2),2024-247G,2025-12-04T04:28:55.248384,15.2609317,0.0002078,44.99,277.0969,68.4342,291.6762,0,U,62383,999,5314,0.00074234,0.00019259,0.0
ICEYE-X49,2024-247H,2025-12-04T07:45:24.201792,15.10469033,0.0002711,44.9989,315.9569,339.6391,20.4377,0,U,62384,999,5268,0.000946,0.00015609,0.0
2024-247J,2024-247J,2025-12-04T12:05:08.026368,15.36524264,0.0008093,45.0029,261.2233,143.1068,217.0377,0,U,62385,999,5336,0.0015623,0.00056997,0.0
TOMORROW-S4,2024-247K,2025-12-04T12:41:57.981120,15.25817405,0.0004457,44.9832,276.1295,339.7217,20.3487,0,U,62386,999,5318,0.0014685,0.00038172,0.0
2024-247L,2024-247L,2025-12-04T04:12:26.396064,15.37143299,0.0007007,44.9943,261.9579,140.5166,219.6232,0,U,62387,999,5332,0.0015988,0.00059522,0.0
GITAI-SC1,2024-247M,2025-12-03T05:57:27.031392,15.19778267,0.00015715,45.0054,289.474,299.5827,60.4897,0,U,62388,999,5291,0.00012307813,2.408e-05,0.0
ICEYE-X47,2024-247N,2025-12-03T22:16:24.981024,15.10491659,0.00023623,44.9969,318.0147,312.7488,47.319,0,U,62389,999,5262,0.0011051137,0.00018295,0.0
LASARSAT,2024-247Q,2025-12-03T05:32:54.473856,15.3381908,0.0002286,44.9787,273.0787,37.96,322.1446,0,U,62391,999,5310,0.0010283,0.0003415,0.0
TOMORROW-S3,2024-247R,2025-12-04T13:21:21.046176,15.25784349,0.0001614,45.0063,275.5581,29.057,331.0402,0,U,62392,999,5319,0.00062678,0.00016056,0.0
2024-247S,2024-247S,2025-12-03T21:52:31.484064,15.42154252,0.00062141,44.9766,259.6224,105.6739,254.4836,0,U,62393,999,5332,0.0019173923,0.0008458,0.0
CROCUBE,2024-247T,2025-12-04T03:52:40.923264,15.34522357,0.00034425,44.9748,267.2865,60.4055,299.7173,0,U,62394,999,5325,0.0014600106,0.00049834,0.0
2024-247U,2024-247U,2025-12-04T12:26:09.824928,15.35369357,0.0007651,45.0008,262.1292,140.7318,219.4124,0,U,62395,999,5335,0.0014349,0.00050354,0.0
2024-247V,2024-247V,2025-12-04T12:26:23.179776,15.37012111,0.0007428,44.9968,260.3678,145.0801,215.0574,0,U,62396,999,5337,0.0015977,0.00059231,0.0
2024-247W,2024-247W,2025-12-04T03:34:14.772576,15.49542722,0.00103327,44.995,249.3408,150.2759,209.8722,0,U,62397,999,5347,0.0022971186,0.00131755,0.0
2024-247X,2024-247X,2025-12-04T11:06:09.774432,15.52537176,0.0011558,44.9968,244.9593,155.9163,204.2272,0,U,62398,999,5355,0.0026241,0.00168453,0.0
2024-247Y,2024-247Y,2025-12-04T04:34:48.222624,15.3555036,0.0007891,45.0023,263.9541,134.879,225.2738,0,U,62399,999,5330,0.0015554,0.00054969,0.0
XCUBE-1,2024-247Z,2025-12-03T05:51:01.467072,15.25811076,0.0005415,45.0019,282.612,125.4021,234.7367,0,U,62400,999,5299,0.00047879,0.00012202,0.0
CTC-0,2024-247AA,2025-12-04T12:32:25.302912,15.31598557,0.000431,44.9764,266.5977,175.4691,184.6233,0,U,62401,999,5329,0.0011553,0.00035816,0.0
DJIBOUTI-1B,2024-247AB,2025-12-04T03:10:49.053216,15.38074716,0.00074168,44.9764,260.4058,127.9723,232.1835,0,U,62402,999,5333,0.0015173222,0.00058212,0.0
2024-247AC,2024-247AC,2025-12-04T02:06:59.470848,15.30668148,0.00027256,45.0072,273.0725,122.9286,237.1861,0,U,62403,999,5318,0.0012045772,0.00036278,0.0
2024-247AD,2024-247AD,2025-12-04T11:28:27.319872,15.36716289,0.0007594,44.9982,260.9433,144.0347,216.1051,0,U,62404,999,5336,0.0016097,0.00059112,0.0
2024-247AE,2024-247AE,2025-12-04T15:28:04.261728,15.3967432,0.000837,44.9817,255.9294,137.7082,222.4452,0,U,62405,999,5284,0.0017094,0.00069286,0.0
STRIX-2,2024-248A,2025-12-04T19:05:32.563392,15.05957862,0.0014785,97.6075,291.2539,280.8437,79.1126,0,U,62406,999,5230,0.00098668,0.00014356,0.0
STARLINK-11444 [DTC],2024-249A,2025-12-04T11:36:18.527328,15.70952558,0.0002168,43.0009,21.8479,273.5218,86.5402,0,U,62409,999,5450,0.0020006,0.00265894,0.0
STARLINK-11493 [DTC],2024-249B,2025-12-04T11:43:57.089280,15.70951513,0.0002977,43.0,21.8889,279.6761,80.377,0,U,62410,999,5450,0.0015934,0.00210262,0.0
STARLINK-11453 [DTC],2024-249C,2025-12-04T10:58:05.855808,15.71213804,0.0001471,42.9984,21.6302,303.1804,56.8922,0,U,62411,999,5450,0.0032493,0.00446641,0.0
STARLINK-11462 [DTC],2024-249D,2025-12-04T03:27:54.451872,15.71089858,0.00017866,42.9983,23.5893,235.9548,124.115,0,U,62412,999,5445,0.0023884522,0.00321536,0.0
STARLINK-11441 [DTC],2024-249E,2025-12-04T12:06:43.051680,15.71003426,0.000123,43.0003,21.1193,302.6752,57.3997,0,U,62413,999,5451,0.0038237,0.00526177,0.0
STARLINK-11445 [DTC],2024-249F,2025-12-04T10:50:26.359872,15.70994481,0.0001742,42.9999,21.5874,297.4995,62.5696,0,U,62414,999,5450,0.0026426,0.0035586,0.0
STARLINK-11355 [DTC],2024-249G,2025-12-04T12:08:00.301920,15.70902677,0.0001813,42.9994,21.1176,287.808,72.259,0,U,62415,999,5451,0.00065433,0.00084594,0.0
STARLINK-11446 [DTC],2024-249H,2025-12-04T11:51:24.632640,15.70957123,0.0002805,43.0008,21.0331,280.8042,79.2509,0,U,62416,999,5451,0.0017436,0.00230743,0.0
STARLINK-11428 [DTC],2024-249J,2025-12-04T12:52:34.705056,15.7087738,0.0001666,42.9994,21.3829,263.0508,97.017,0,U,62417,999,5451,0.00089258,0.00115874,0.0
STARLINK-11447 [DTC],2024-249K,2025-12-04T11:59:03.249024,15.70902197,0.0001527,42.9992,21.0731,267.5799,92.4893,0,U,62418,999,5451,0.00056517,0.000729,0.0
STARLINK-11439 [DTC],2024-249L,2025-12-04T04:36:33.793920,15.70862163,0.00030613,43.0009,23.0766,285.419,74.6339,0,U,62419,999,5446,0.0023651916,0.00315138,0.0
STARLINK-11434 [DTC],2024-249M,2025-12-04T11:28:40.559808,15.70911148,0.0001641,42.9929,21.7992,355.4501,4.6352,0,U,62420,999,5450,0.001169,0.00152791,0.0
STARLINK-11461 [DTC],2024-249N,2025-12-04T09:41:48.643872,15.70961566,0.0002321,43.0038,22.0967,265.9052,94.155,0,U,62421,999,5449,0.0017421,0.00230574,0.0
STARLINK-32692,2024-249P,2025-12-04T12:02:11.702112,15.27613336,0.0001427,43.0013,139.6115,274.8852,85.1837,0,U,62422,999,5316,0.0019366,0.0005347,0.0
STARLINK-32680,2024-249Q,2025-12-04T11:59:40.668000,15.27631158,0.000292,43.0004,131.8208,283.2037,76.8489,0,U,62423,999,5325,0.0018227,0.00050319,0.0
STARLINK-32638,2024-249R,2025-12-04T18:00:02.000160,15.27492283,7.08e-05,43.0009,141.8754,303.6171,269.3903,0,U,62424,999,583,0.0017157,0.00047125,0.0
STARLINK-32283,2024-249S,2025-12-04T11:30:45.552096,15.27618837,0.0001351,43.0053,128.209,218.996,141.0795,0,U,62425,999,5329,0.0022885,0.00063331,0.0
STARLINK-32676,2024-249T,2025-12-04T11:00:40.701024,15.27620746,4.71e-05,42.9958,132.3743,257.8725,102.2073,0,U,62426,999,5324,0.0018651,0.00051485,0.0
STARLINK-32659,2024-249U,2025-12-04T10:40:19.661664,15.2763083,0.0001456,42.9968,132.2652,251.5197,108.5496,0,U,62427,999,5324,0.0018901,0.000522,0.0
STARLINK-32614,2024-249V,2025-12-04T11:56:38.262048,15.27605983,6.61e-05,43.0005,139.5947,293.64,66.4383,0,U,62428,999,5316,0.0019363,0.00053449,0.0
STARLINK-32418,2024-249W,2025-12-04T11:35:37.420800,15.27616854,0.0001491,43.0006,131.6959,269.477,90.5911,0,U,62429,999,5325,0.0021795,0.00060271,0.0
RESURS-P 5,2024-250A,2025-12-04T06:01:25.360608,15.31924088,0.0002456,97.272,261.905,54.3205,305.8266,0,U,62430,999,5269,4.6894e-05,1.37e-05,0.0
STARLINK-32702,2024-251A,2025-12-04T14:58:02.780256,15.30208982,0.0001333,53.1609,54.019,104.5843,255.5306,0,U,62432,999,5343,0.0024127,0.00071811,0.0
STARLINK-32712,2024-251B,2025-12-04T12:09:05.961600,15.30197933,0.0001178,53.1601,57.5459,89.1875,270.9261,0,U,62433,999,5337,0.0017121,0.00050691,0.0
STARLINK-32674,2024-251C,2025-12-04T14:22:30.982080,15.30161211,0.0001203,53.1595,56.7113,103.539,256.5745,0,U,62434,999,5339,0.0017348,0.00051315,0.0
STARLINK-32711,2024-251D,2025-12-04T12:04:32.737152,15.30213164,0.0001123,53.1603,57.5283,86.9994,273.1136,0,U,62435,999,5337,0.0019172,0.0005688,0.0
STARLINK-32697,2024-251E,2025-12-04T11:46:18.221088,15.30222834,0.0001269,53.1611,57.4512,61.876,298.2369,0,U,62436,999,5337,0.00040763,0.00011741,0.0
STARLINK-32693,2024-251F,2025-12-04T15:28:25.260384,15.30228905,0.0001368,53.1589,54.0788,67.9287,292.1859,0,U,62437,999,5343,0.0027734,0.00082775,0.0
STARLINK-32721,2024-251G,2025-12-04T14:43:46.468128,15.30218743,0.0001203,53.1611,56.7943,85.9788,274.135,0,U,62438,999,5333,0.0024477,0.0007289,0.0
STARLINK-32709,2024-251H,2025-12-04T12:33:24.719328,15.30201655,0.0001428,53.1587,57.6562,70.5119,289.6036,0,U,62439,999,5337,0.0017905,0.00053052,0.0
STARLINK-32689,2024-251J,2025-12-04T11:08:18.968352,15.30211017,9.52e-05,53.1595,57.282,93.1176,266.9934,0,U,62440,999,5337,0.0026381,0.00078629,0.0
STARLINK-32724,2024-251K,2025-12-04T13:12:45.682272,15.30202959,0.0001274,53.1607,57.1128,63.2062,296.9069,0,U,62441,999,5322,0.0022335,0.00066388,0.0
STARLINK-32291,2024-251L,2025-12-04T11:50:51.597600,15.30193303,0.0001181,53.1608,57.4676,62.0918,298.0202,0,U,62442,999,5306,0.0015668,0.00046326,0.0
STARLINK-32736,2024-251M,2025-12-04T15:09:36.389952,15.3022237,0.0001484,53.1609,56.909,108.6716,251.4446,0,U,62443,999,5323,0.0027479,0.00081983,0.0
STARLINK-32737,2024-251N,2025-12-04T14:38:27.176064,15.30216474,0.0001302,53.162,54.6415,99.0755,261.0393,0,U,62444,999,5342,0.0021247,0.00063137,0.0
STARLINK-32683,2024-251P,2025-12-04T12:27:20.247840,15.30193969,0.0001561,53.1595,57.6221,86.4804,273.6376,0,U,62445,999,5337,0.0020015,0.00059382,0.0
STARLINK-32726,2024-251Q,2025-12-04T14:45:18.022752,15.30237461,0.0001683,53.1612,56.7997,55.1832,304.9327,0,U,62446,999,5308,0.0019478,0.00057846,0.0
STARLINK-32730,2024-251R,2025-12-04T13:00:36.303840,15.30211859,0.0001592,53.1614,57.0566,74.9291,285.1885,0,U,62447,999,5338,0.0021028,0.00062467,0.0
STARLINK-32719,2024-251S,2025-12-04T14:30:13.528800,15.3018612,0.000122,53.1604,57.3003,112.6413,247.4717,0,U,62448,999,5321,0.0016416,0.00048556,0.0
STARLINK-32723,2024-251T,2025-12-04T11:40:12.328320,15.30196539,8.08e-05,53.1616,57.4204,76.6582,283.4509,0,U,62449,999,5321,0.0021886,0.00065022,0.0
STARLINK-32722,2024-251U,2025-12-04T14:40:43.162752,15.30198417,0.0001294,53.1615,56.7778,79.5393,280.5754,0,U,62450,999,5302,0.00063593,0.00018521,0.0
STARLINK-32720,2024-251V,2025-12-04T12:16:41.876256,15.30190112,0.0001155,53.1592,57.5828,73.2985,286.8143,0,U,62451,999,5300,0.00077851,0.00022762,0.0
STARLINK-32656,2024-251W,2025-12-04T14:12:01.521792,15.30196727,0.0001279,53.1586,57.3639,98.8582,261.2564,0,U,62452,999,5322,0.0024682,0.00073459,0.0
STARLINK-32690,2024-251X,2025-12-04T13:02:07.276128,15.30228339,0.0001377,53.1611,57.0633,80.3428,279.7729,0,U,62453,999,5300,0.00088996,0.00026115,0.0
ASTRANIS UTILITYSAT,2024-252A,2025-12-03T14:04:05.348064,1.00313561,0.7511174,8.9257,335.4239,231.3975,34.605,0,U,62454,999,346,0.0,-1.71e-06,0.0
NUVIEW ALPHA,2024-252B,2025-12-04T09:54:23.124096,1.00271469,0.0001773,0.0614,43.5685,247.1028,208.3286,0,U,62455,999,187,0.0,-2e-06,0.0
AGILA,2024-252C,2025-12-04T12:44:10.300992,1.0027281,0.0001734,0.0656,124.8867,128.3847,163.5295,0,U,62456,999,320,0.0,-1.66e-06,0.0
NUVIEW BRAVO,2024-252D,2025-12-04T09:54:23.124096,1.00270864,0.0002083,0.0718,156.7028,70.1063,272.1783,0,U,62457,999,184,0.0,-2e-06,0.0
SDX01,2024-253A,2025-12-04T14:09:23.725152,15.49147214,0.0007866,54.994,170.3215,87.2396,272.9537,0,U,62459,999,5219,0.0006408,0.00035138,0.0
SDX02,2024-253B,2025-12-04T14:09:23.725152,15.4916934,0.000783,54.994,170.3215,87.8729,272.3201,0,U,62460,999,5218,0.00068311,0.00037528,0.0
STARLINK-11518 [DTC],2024-254A,2025-12-04T13:10:14.206656,15.70873816,0.0001312,43.001,76.8552,132.6439,227.454,0,U,62462,999,5444,0.0027143,0.00364048,0.0
STARLINK-11455 [DTC],2024-254B,2025-12-04T16:20:59.457408,15.7087456,0.0001845,43.0005,76.1311,263.5207,96.5451,0,U,62463,999,5445,0.0015178,0.0019934,0.0
STARLINK-11459 [DTC],2024-254C,2025-12-04T18:00:02.000160,15.84212041,0.0008227,42.9918,72.87,4.0655,81.6923,0,U,62464,999,574,0.0018261,0.00449417,0.0
STARLINK-11178 [DTC],2024-254D,2025-12-04T15:58:02.948160,15.70870494,0.0001807,42.9993,76.0024,276.6234,83.4428,0,U,62465,999,5429,0.00086136,0.00111717,0.0
STARLINK-11506 [DTC],2024-254E,2025-12-04T13:25:19.200864,15.70983829,0.0001976,43.0009,76.0429,282.63,77.4346,0,U,62466,999,5428,0.0025695,0.00345407,0.0
STARLINK-11486 [DTC],2024-254F,2025-12-04T18:00:02.000160,15.70712344,0.0001889,43.0006,75.5664,262.8874,186.7195,0,U,62467,999,596,0.0012483,0.00162013,0.0
STARLINK-11511 [DTC],2024-254G,2025-12-04T07:57:18.944928,15.70964435,0.0001961,42.9995,77.7847,238.0306,122.0372,0,U,62468,999,5440,0.0027199,0.00366282,0.0
STARLINK-11505 [DTC],2024-254H,2025-12-04T15:19:48.991008,15.70958641,0.0003521,42.9994,75.7851,283.2186,76.8289,0,U,62469,999,5444,0.0018722,0.00248368,0.0
STARLINK-11497 [DTC],2024-254J,2025-12-04T15:42:46.090368,15.7098395,0.0001721,43.0004,75.9139,301.6507,58.4192,0,U,62470,999,5445,0.0035706,0.00488638,0.0
STARLINK-11477 [DTC],2024-254K,2025-12-04T15:36:26.485920,15.70967539,0.0001378,43.0009,75.8786,316.7885,43.2874,0,U,62471,999,5444,0.0033576,0.00457404,0.0
STARLINK-11500 [DTC],2024-254L,2025-12-04T13:32:58.284672,15.70975218,0.0002685,43.0013,76.0828,296.9697,63.0897,0,U,62472,999,5391,0.0028508,0.00384983,0.0
STARLINK-11464 [DTC],2024-254M,2025-12-04T15:50:27.148416,15.70801257,0.0001603,42.9996,75.9546,239.2892,120.7818,0,U,62473,999,5450,0.0020137,0.00265949,0.0
STARLINK-11502 [DTC],2024-254N,2025-12-04T15:27:27.857088,15.70925228,0.0003019,43.002,75.8274,277.6723,82.3801,0,U,62474,999,5445,0.0017652,0.00233382,0.0
STARLINK-32657,2024-254P,2025-12-04T00:30:22.091328,15.27628002,0.00023195,43.0036,199.9589,266.5734,93.4852,0,U,62475,999,5283,0.0019321115,0.00053371,0.0
STARLINK-32734,2024-254Q,2025-12-04T15:11:46.660416,15.27621299,4.43e-05,42.9966,193.3432,220.0586,140.0233,0,U,62476,999,5311,0.0019287,0.00053264,0.0
STARLINK-32733,2024-254R,2025-12-04T15:48:34.475040,15.27625562,0.0001677,43.0015,192.6748,260.1104,99.9558,0,U,62477,999,5312,0.0022266,0.00061608,0.0
STARLINK-32707,2024-254S,2025-12-04T14:56:58.477056,15.27628871,0.0001503,42.9961,193.262,284.516,75.5525,0,U,62478,999,5311,0.0019644,0.00054275,0.0
STARLINK-32705,2024-254T,2025-12-04T15:18:30.500064,15.27640309,0.0001867,43.0006,185.5969,265.9601,94.1037,0,U,62479,999,5304,0.0017029,0.00046985,0.0
STARLINK-32743,2024-254U,2025-12-04T15:37:28.333632,15.27644585,0.0001443,43.0002,192.6178,256.2454,103.8237,0,U,62480,999,5312,0.0019398,0.00053612,0.0
STARLINK-32753,2024-254V,2025-12-04T14:25:31.950336,15.27644359,0.0001162,42.9996,193.1005,199.628,160.4527,0,U,62481,999,5311,0.0018885,0.00052175,0.0
STARLINK-32699,2024-254W,2025-12-04T08:11:54.318624,15.27599717,6.82e-05,43.0008,198.0617,308.8876,51.1914,0,U,62482,999,5288,0.0018152,0.00050058,0.0
THURAYA-4,2025-001A,2025-12-04T10:30:49.635072,1.00271852,3.95e-05,0.0187,43.9367,293.3754,298.2125,0,U,62483,999,222,0.0,1.54e-06,0.0
SHIJIAN-25 (SJ-25),2025-002A,2025-12-02T16:48:55.058400,1.00245697,0.0056772,4.6769,62.4434,170.3216,218.5853,0,U,62485,999,339,0.0,-3.33e-06,0.0
STARLINK-32713,2025-003A,2025-12-04T15:16:18.899040,15.27648638,0.0001005,42.9995,105.8475,263.2448,96.829,0,U,62487,999,5211,0.0019932,0.00055113,0.0
