OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
2023-085J,2023-085J,2026-02-02T07:48:03.505248,15.30138407,0.00072286,97.4839,144.2553,151.6486,208.5149,0,U,57012,999,14611,0.00063176343,0.00018386,0.0
2023-085L,2023-085L,2026-02-02T06:43:20.677152,15.27848009,0.00056766,97.4873,142.9911,154.7947,205.357,0,U,57014,999,14599,0.00057938306,0.00015702,0.0
2023-085P,2023-085P,2026-02-01T17:20:42.720288,15.89397852,0.00034834,97.4695,159.0048,299.6377,60.4548,0,U,57017,999,14704,0.001440819,0.00414951,6.5955586e-05
2023-085V,2023-085V,2026-02-02T07:53:16.635264,15.29412021,0.00064109,97.4854,143.5389,179.9019,180.2223,0,U,57023,999,14605,0.00061846191,0.00017594,0.0
2023-085Y,2023-085Y,2026-02-02T06:36:49.118400,15.31055037,0.00060918,97.4857,144.8333,176.1335,183.9954,0,U,57026,999,14614,0.00058667205,0.00017554,0.0
2023-085AD,2023-085AD,2026-02-02T06:49:53.061024,15.30370973,0.00094326,97.485,144.2822,193.1409,166.9588,0,U,57031,999,14611,0.00062470867,0.0001832,0.0
2023-085AF,2023-085AF,2026-02-02T06:58:11.040384,15.75108366,0.00020017,97.4786,160.7287,246.6755,113.4299,0,U,57033,999,14718,0.0011003636,0.00166663,0.0
2023-085AJ,2023-085AJ,2026-02-02T06:30:49.648608,15.21680399,0.00089218,97.481,139.5515,184.7041,175.4113,0,U,57036,999,14580,0.00046106547,0.00010376,0.0
2023-085AK,2023-085AK,2026-02-02T07:48:05.176224,15.21738138,0.00079832,97.4804,139.4909,204.6022,155.4834,0,U,57037,999,14580,0.00045131736,0.0001017,0.0
2023-085AL,2023-085AL,2026-02-02T07:37:17.287680,15.30457163,0.00072733,97.4849,144.0705,191.566,168.5415,0,U,57038,999,14609,0.00063545237,0.00018677,0.0
2023-085AS,2023-085AS,2026-02-02T07:08:01.509216,15.31792173,0.00078006,97.482,144.8465,195.4536,164.6468,0,U,57044,999,14616,0.00064607907,0.000198,0.0
NUSANTARA TIGA (SATRIA),2023-086A,2026-02-01T22:44:20.265792,1.00260222,0.0005662,0.0471,302.0058,3.9166,313.2702,0,U,57045,999,840,0.0,-2.47e-06,0.0
SHIYAN-25 (SY-25),2023-087A,2026-01-30T03:37:36.715296,16.01020336,0.001211,96.6816,91.1514,248.9558,111.0428,0,U,57047,999,15271,0.0015043316,0.00810389,0.00031438711
STARLINK-5850,2023-088B,2026-02-02T02:46:35.873472,15.02536051,0.00011994,43.0053,301.1919,271.1568,88.9137,0,U,57049,999,14520,8.7886342e-05,9.84e-06,0.0
STARLINK-5845,2023-088C,2026-02-02T02:21:01.469952,15.02535141,0.00013465,43.0048,301.0625,265.8907,94.1781,0,U,57050,999,14501,9.465163e-05,1.075e-05,0.0
STARLINK-5839,2023-088D,2026-02-01T23:14:21.743808,15.025391,0.0001163,43.003,301.8074,275.5974,84.4736,0,U,57051,999,14499,0.0001412438,1.705e-05,0.0
STARLINK-5860,2023-088E,2026-02-01T23:19:09.683040,15.02534167,0.00011054,43.0048,301.8296,275.1071,84.9645,0,U,57052,999,14499,5.9733415e-05,6.03e-06,0.0
STARLINK-5865,2023-088F,2026-02-02T02:06:36.535104,15.02554356,0.00031707,43.0028,300.9802,250.29,109.7601,0,U,57053,999,14501,1.4545308e-05,-8e-08,0.0
STARLINK-5881,2023-088G,2026-02-02T03:26:22.809984,15.02541873,0.00012345,43.0035,300.542,275.4838,84.5864,0,U,57054,999,14502,2.2119944e-05,9.5e-07,0.0
STARLINK-6237,2023-088H,2026-02-02T02:17:50.050752,15.02533694,0.00010824,43.003,301.0414,264.1645,95.9074,0,U,57055,999,14501,4.690401e-05,4.3e-06,0.0
STARLINK-6353,2023-088J,2026-02-02T01:52:14.800512,15.02543039,0.00012055,43.0037,300.9088,278.0547,82.0158,0,U,57056,999,14501,4.1654413e-05,3.59e-06,0.0
STARLINK-6223,2023-088K,2026-02-02T00:11:43.964736,15.02533565,0.00010446,43.0029,301.2234,262.4236,97.6488,0,U,57057,999,14500,8.393495e-06,-9e-07,0.0
STARLINK-6217,2023-088L,2026-02-02T00:21:19.434528,15.02545616,0.00011371,43.0043,301.2956,283.455,76.6165,0,U,57058,999,14500,-1.0347315e-05,-3.43e-06,0.0
STARLINK-6211,2023-088M,2026-02-02T04:11:07.364256,15.02655489,0.00022983,43.0045,300.7609,276.4443,83.6138,0,U,57059,999,14502,-0.0020350897,-0.00027675,0.0
STARLINK-6227,2023-088N,2026-02-02T02:40:11.868672,15.02595949,0.0001369,43.0043,301.1495,276.7606,83.3081,0,U,57060,999,14501,-0.00082814187,-0.0001139,0.0
STARLINK-5869,2023-088P,2026-02-02T03:08:48.261696,15.02536552,9.882e-05,43.003,300.4407,277.9173,82.1557,0,U,57061,999,14404,5.1032327e-05,4.86e-06,0.0
STARLINK-5536,2023-088Q,2026-02-02T03:05:58.438176,15.02537805,0.00013298,43.0049,287.4076,264.1067,95.9623,0,U,57062,999,14517,5.7836362e-05,5.78e-06,0.0
STARLINK-5832,2023-088R,2026-02-02T02:59:14.502624,15.02523359,0.00011774,43.0053,300.3882,280.2289,79.8421,0,U,57063,999,14502,-8.6930374e-05,-1.377e-05,0.0
STARLINK-5822,2023-088S,2026-02-02T03:51:57.012192,15.0260384,9.745e-05,43.0027,300.6645,281.2124,78.8609,0,U,57064,999,14404,-0.0011805824,-0.00016143,0.0
STARLINK-5830,2023-088T,2026-02-02T02:45:00.131040,15.02536549,9.444e-05,43.0033,301.1615,277.5437,82.5298,0,U,57065,999,14403,-6.5898212e-05,-1.094e-05,0.0
STARLINK-5827,2023-088U,2026-02-01T23:52:33.234240,15.02537378,0.00012483,43.0042,301.144,270.7348,89.3351,0,U,57066,999,14402,5.0709813e-05,4.81e-06,0.0
STARLINK-5824,2023-088V,2026-02-02T02:11:25.828224,15.02538819,0.00013711,43.0043,300.9902,264.5594,95.5092,0,U,57067,999,14501,0.00012867185,1.535e-05,0.0
STARLINK-5844,2023-088W,2026-02-02T02:54:25.411680,15.02535664,0.00011607,43.0034,300.365,276.1508,83.9202,0,U,57068,999,14502,5.8363558e-05,5.85e-06,0.0
STARLINK-5821,2023-088X,2026-02-02T02:35:47.102784,15.02525898,0.00011061,43.0027,288.1267,263.9127,96.1589,0,U,57069,999,14499,0.00015133315,1.841e-05,0.0
STARLINK-5828,2023-088Y,2026-02-02T01:25:37.452000,15.02527786,0.00014851,43.004,288.6161,248.2214,111.8471,0,U,57070,999,14515,-4.3936325e-05,-7.97e-06,0.0
STARLINK-5834,2023-088Z,2026-02-02T02:46:58.105056,15.02538144,0.00012255,43.0043,288.1875,271.7423,88.3279,0,U,57071,999,14499,1.9350305e-05,5.8e-07,0.0
STARLINK-5843,2023-088AA,2026-02-02T01:19:13.947456,15.02535992,0.00011885,43.0019,288.5809,267.8843,92.1863,0,U,57072,999,14417,2.3802825e-05,1.18e-06,0.0
STARLINK-5838,2023-088AB,2026-02-02T01:24:01.888416,15.02524919,0.00012983,43.0032,288.6127,248.708,111.3624,0,U,57073,999,14417,-6.916873e-05,-1.138e-05,0.0
STARLINK-5773,2023-088AC,2026-02-02T02:49:36.995520,15.02538747,0.00011131,43.0041,300.3373,263.1051,96.9665,0,U,57074,999,14502,2.7814097e-05,1.72e-06,0.0
STARLINK-5542,2023-088AD,2026-02-02T00:53:39.667488,15.02536376,0.00011964,43.0037,288.4503,280.2994,79.7714,0,U,57075,999,14515,5.2537836e-05,5.06e-06,0.0
STARLINK-6155,2023-088AE,2026-02-01T01:20:06.755136,15.02535973,0.0001351,43.0037,293.9877,267.9819,92.0869,0,U,57076,999,14483,0.0001121146,1.311e-05,0.0
STARLINK-6194,2023-088AF,2026-02-02T02:37:22.864224,15.02535357,0.00011427,43.0031,288.1354,277.1829,82.8883,0,U,57077,999,14533,1.73285e-07,-2.01e-06,0.0
STARLINK-6246,2023-088AG,2026-02-01T01:39:46.774368,16.2839294,0.00071478,42.9885,262.7123,255.1857,104.824,0,U,57078,999,14519,0.00067044119,0.02779609,9.050953e-06
STARLINK-6245,2023-088AH,2026-02-01T23:09:56.119968,15.02538481,0.00010546,43.0035,288.7686,276.5271,83.5452,0,U,57079,999,14514,4.7514573e-05,4.38e-06,0.0
STARLINK-6243,2023-088AJ,2026-02-01T23:30:42.894432,15.02535771,0.00012001,43.0036,288.8828,274.1881,85.8824,0,U,57080,999,14497,0.0001307817,1.563e-05,0.0
STARLINK-6184,2023-088AK,2026-02-01T23:05:08.324160,15.02536977,0.00011304,43.0039,288.748,274.0739,85.9974,0,U,57081,999,14514,0.00010689126,1.241e-05,0.0
STARLINK-6248,2023-088AL,2026-02-02T00:50:27.862080,15.02536027,9.827e-05,43.0044,288.4379,276.1932,83.8798,0,U,57082,999,14515,2.0630301e-05,7.5e-07,0.0
STARLINK-6253,2023-088AM,2026-02-02T02:05:24.291744,15.02539654,0.00011382,43.0034,287.9653,269.8638,90.2074,0,U,57083,999,14516,0.00010110937,1.163e-05,0.0
STARLINK-6240,2023-088AN,2026-02-02T02:18:11.836512,15.02538149,0.00012543,43.0036,288.0344,265.297,94.7729,0,U,57084,999,14516,1.5303018e-05,3e-08,0.0
STARLINK-6232,2023-088AP,2026-02-01T18:00:22.941792,15.02546083,8.747e-05,43.0042,289.7386,277.8134,82.2609,0,U,57085,999,14511,-0.00010613552,-1.637e-05,0.0
STARLINK-6247,2023-088AQ,2026-02-02T02:13:24.360384,15.02539022,0.00010229,43.0029,288.0082,281.0255,79.0472,0,U,57086,999,14516,-4.7181836e-05,-8.41e-06,0.0
STARLINK-6251,2023-088AR,2026-02-02T01:54:13.819104,15.02531058,9.683e-05,43.0032,287.9082,290.0449,70.0289,0,U,57087,999,14516,0.0001444231,1.748e-05,0.0
STARLINK-6257,2023-088AS,2026-02-02T02:08:36.104064,15.02541367,9.669e-05,43.0029,287.9836,272.7433,87.3298,0,U,57088,999,14516,5.5364654e-05,5.45e-06,0.0
STARLINK-6259,2023-088AT,2026-02-02T01:39:50.291712,15.02537481,0.00012966,43.0038,287.8266,270.7762,89.2932,0,U,57089,999,14516,0.00014595037,1.768e-05,0.0
STARLINK-6254,2023-088AU,2026-02-02T01:52:37.622208,15.02537442,0.00011776,43.0045,287.898,253.4854,106.5859,0,U,57090,999,14516,5.7602886e-05,5.75e-06,0.0
STARLINK-6262,2023-088AV,2026-02-02T01:44:37.887072,15.02537345,0.00011101,43.0029,287.8569,270.7557,89.3158,0,U,57091,999,14516,7.528939e-05,8.14e-06,0.0
STARLINK-6225,2023-088AW,2026-02-02T01:47:49.854048,15.02532607,0.0001066,43.0024,287.8747,267.9044,92.1676,0,U,57092,999,14516,1.4549873e-05,-7e-08,0.0
STARLINK-6229,2023-088AX,2026-02-02T03:10:46.105248,15.02543183,0.00011138,43.0033,287.4412,287.4526,72.6194,0,U,57093,999,14517,0.00012627947,1.503e-05,0.0
STARLINK-6235,2023-088AY,2026-02-02T03:09:10.207296,15.02540882,0.00011151,43.0034,287.4354,275.1331,84.9384,0,U,57094,999,14517,0.00010287635,1.187e-05,0.0
STARLINK-6132,2023-090A,2026-02-02T05:19:21.765216,15.02536498,0.00013736,43.0037,107.7571,266.8544,93.2141,0,U,57101,999,14507,3.6361135e-05,2.88e-06,0.0
STARLINK-6111,2023-090B,2026-02-02T05:11:22.310016,15.02536214,0.00013972,43.0037,107.7168,271.8485,88.2198,0,U,57102,999,14507,3.7753328e-05,3.06e-06,0.0
STARLINK-6130,2023-090D,2026-02-02T05:14:34.074816,15.02538085,0.00013532,43.0038,107.7333,258.8531,101.2159,0,U,57104,999,14507,5.4325423e-05,5.3e-06,0.0
STARLINK-6097,2023-090E,2026-02-02T05:09:46.437120,15.02536536,0.0001228,43.0029,107.7072,253.3324,106.7384,0,U,57105,999,14507,3.572838e-05,2.79e-06,0.0
STARLINK-6118,2023-090F,2026-02-02T05:01:46.840224,15.02538849,0.00011674,43.0029,107.6602,264.0366,96.0344,0,U,57106,999,14507,7.5434032e-05,8.16e-06,0.0
STARLINK-6131,2023-090G,2026-02-01T14:21:03.079584,15.02531637,0.00014137,43.0037,110.8171,269.6568,90.4112,0,U,57107,999,14498,6.5573202e-05,6.82e-06,0.0
STARLINK-6099,2023-090H,2026-02-02T05:04:58.580832,15.02537892,0.00010306,43.0028,107.677,255.7329,104.3399,0,U,57108,999,14507,3.5451217e-05,2.75e-06,0.0
STARLINK-6139,2023-090J,2026-02-02T04:50:35.620224,15.02535733,0.00012468,43.003,107.6075,265.6819,94.3881,0,U,57109,999,14507,0.00010638653,1.234e-05,0.0
STARLINK-6134,2023-090K,2026-02-02T05:06:34.478784,15.02537796,0.00012065,43.0017,107.689,266.6381,93.4323,0,U,57110,999,14507,0.00011194638,1.309e-05,0.0
STARLINK-6140,2023-090L,2026-02-02T06:08:43.419840,15.02561985,0.00015636,43.0034,107.1536,266.59,93.4763,0,U,57111,999,14508,-0.00037357238,-5.25e-05,0.0
STARLINK-6141,2023-090M,2026-02-02T04:56:59.241408,15.02534754,0.00013843,43.0033,107.6402,271.0098,89.0585,0,U,57112,999,14507,8.9501869e-05,1.006e-05,0.0
STARLINK-6142,2023-090N,2026-02-01T14:19:26.999328,15.02536524,0.00017488,43.0046,110.8092,273.718,86.3462,0,U,57113,999,14498,4.7485433e-05,4.38e-06,0.0
STARLINK-6125,2023-090P,2026-02-02T04:36:12.530880,15.02528844,9.566e-05,43.0002,107.5268,278.2358,81.8375,0,U,57114,999,14507,0.00015982793,1.956e-05,0.0
STARLINK-6085,2023-090Q,2026-02-02T04:49:09.117408,15.11461342,0.00167148,43.0,99.1273,330.9906,29.001,0,U,57115,999,14517,0.00056283279,9.506e-05,0.0
STARLINK-6129,2023-090R,2026-02-02T04:45:47.782944,15.02538951,0.00011091,43.002,107.5803,272.7669,87.3047,0,U,57116,999,14507,1.1510454e-05,-4.8e-07,0.0
STARLINK-6148,2023-090S,2026-02-02T05:59:08.786400,15.02539412,0.00013675,43.0032,107.1017,266.4833,93.5853,0,U,57117,999,14507,3.7297482e-05,3e-06,0.0
STARLINK-6151,2023-090T,2026-02-02T06:00:02.000160,15.83537347,0.00141299,42.985,9.7835,139.1437,141.0942,0,U,57118,999,598,0.0013696251,0.00323059,0.0
STARLINK-6150,2023-090U,2026-02-02T05:52:45.368256,15.02538478,0.00012698,43.0032,107.069,271.4744,88.5953,0,U,57119,999,14508,2.431491e-05,1.25e-06,0.0
STARLINK-6147,2023-090V,2026-02-02T06:02:20.770656,15.02532049,0.00012218,43.002,107.1177,278.3249,81.7455,0,U,57120,999,14508,0.00017935318,2.22e-05,0.0
STARLINK-6152,2023-090W,2026-02-02T05:39:58.199328,15.02537428,0.00012017,43.0027,107.0029,285.759,74.312,0,U,57121,999,14489,5.1947148e-05,4.98e-06,0.0
STARLINK-6149,2023-090X,2026-02-02T05:47:57.874848,15.02536107,0.00011733,43.0023,107.0431,267.3834,92.6874,0,U,57122,999,14508,1.9649352e-05,6.2e-07,0.0
STARLINK-6154,2023-090Y,2026-02-02T05:35:10.293792,15.02536848,0.00017307,43.0033,106.9747,274.7703,85.2942,0,U,57123,999,14489,0.00010531878,1.219e-05,0.0
STARLINK-6146,2023-090Z,2026-02-01T15:23:12.876000,15.02532828,6.458e-05,43.005,110.2805,265.9533,94.1236,0,U,57124,999,14499,2.1003709e-05,8e-07,0.0
STARLINK-6100,2023-090AA,2026-02-02T05:14:56.017824,15.02536879,0.00015294,43.0018,94.7077,283.8057,76.2615,0,U,57125,999,14503,5.1045299e-05,4.86e-06,0.0
STARLINK-6167,2023-090AB,2026-02-01T05:47:14.961696,15.025349,0.00011523,43.0015,112.4354,268.6157,91.4554,0,U,57126,999,14493,8.2972288e-05,9.17e-06,0.0
STARLINK-6165,2023-090AC,2026-02-02T05:28:46.858368,15.02526399,0.00012879,43.0041,106.9393,274.5859,85.4836,0,U,57127,999,14489,0.00014848419,1.802e-05,0.0
STARLINK-6163,2023-090AD,2026-02-02T05:38:22.464672,15.02536245,0.0001527,43.0038,106.9927,274.0115,86.0553,0,U,57128,999,14489,-1.2243961e-05,-3.69e-06,0.0
STARLINK-6170,2023-090AE,2026-02-02T05:35:42.714528,15.02537241,0.00013015,43.0032,94.8214,262.8462,97.2233,0,U,57129,999,14503,2.1995704e-05,9.4e-07,0.0
STARLINK-6172,2023-090AF,2026-02-02T05:30:22.400352,15.02547337,0.00011631,43.0029,106.9497,259.6199,100.4512,0,U,57130,999,14489,-0.00024629432,-3.53e-05,0.0
STARLINK-6162,2023-090AG,2026-02-02T05:29:18.952512,15.02536473,0.00014167,43.0033,94.7864,265.2051,94.863,0,U,57131,999,14503,7.7308646e-05,8.41e-06,0.0
STARLINK-6128,2023-090AH,2026-02-02T05:20:47.496480,15.0253703,0.00012538,43.0012,106.8981,261.5684,98.5016,0,U,57132,999,14489,5.2263689e-05,5.02e-06,0.0
STARLINK-6143,2023-090AJ,2026-02-02T05:10:08.071680,15.02539196,0.00014495,43.0032,94.6871,268.7404,91.3272,0,U,57133,999,14503,7.9462636e-05,8.7e-06,0.0
STARLINK-6133,2023-090AK,2026-02-02T05:30:56.029824,15.02529181,0.00012611,43.0035,94.795,279.003,81.067,0,U,57134,999,14503,0.00053121925,6.978e-05,0.0
STARLINK-6127,2023-090AL,2026-02-02T04:55:47.219232,15.02521149,0.00017735,43.0061,94.6144,284.7413,75.3233,0,U,57135,999,14503,-8.0609043e-05,-1.292e-05,0.0
STARLINK-6112,2023-090AM,2026-02-02T03:50:24.903744,15.02532002,0.00011728,43.0032,95.1253,250.9107,109.1609,0,U,57136,999,14504,0.00016853231,2.073e-05,0.0
STARLINK-5347,2023-090AN,2026-02-02T05:06:56.306016,15.02537279,0.00014667,43.0048,94.6697,264.2859,95.7816,0,U,57137,999,14503,5.0712448e-05,4.81e-06,0.0
STARLINK-5336,2023-090AP,2026-02-02T05:24:31.357152,15.02537024,0.00012621,43.0031,94.7572,272.9092,87.1606,0,U,57138,999,14503,8.7389311e-05,9.77e-06,0.0
STARLINK-5355,2023-090AQ,2026-02-02T05:00:33.036480,15.02537125,0.00013476,43.0038,94.63,276.7186,83.3503,0,U,57139,999,14503,1.9514919e-05,6e-07,0.0
STARLINK-5357,2023-090AS,2026-02-02T04:52:33.446496,15.02539784,0.000104,43.0023,94.5907,243.3685,116.7051,0,U,57141,999,14503,9.743164e-06,-7.2e-07,0.0
STARLINK-5361,2023-090AT,2026-02-02T04:46:10.317792,15.02544451,9.992e-05,43.004,94.5568,266.6267,93.4462,0,U,57142,999,14503,5.5893873e-05,5.52e-06,0.0
STARLINK-5358,2023-090AU,2026-02-02T04:41:21.758208,15.02538297,0.0001322,43.0026,94.5342,266.0388,94.0304,0,U,57143,999,14503,0.00010405297,1.202e-05,0.0
STARLINK-5150,2023-090AV,2026-02-02T04:57:20.817216,15.02537807,0.00012779,43.0025,94.6164,270.6073,89.4623,0,U,57144,999,14503,9.3002614e-05,1.053e-05,0.0
STARLINK-5768,2023-090AW,2026-02-02T04:28:34.785408,15.02537676,0.0001395,43.0031,94.4614,267.9003,92.168,0,U,57145,999,14503,7.5964036e-05,8.23e-06,0.0
STARLINK-5791,2023-090AX,2026-02-01T12:40:49.181664,15.0276383,0.00035264,43.0035,98.1301,281.7709,78.2738,0,U,57146,999,14493,-0.0032926952,-0.00044676,0.0
STARLINK-5765,2023-090AY,2026-02-02T05:57:55.508832,15.02526911,0.00011877,43.0033,94.0699,270.0358,90.0348,0,U,57147,999,14523,0.00023048062,2.91e-05,0.0
STARLINK-5788,2023-090AZ,2026-02-02T04:12:35.949312,15.02537112,0.00014282,43.004,94.3783,266.8028,93.2651,0,U,57148,999,14503,9.9455246e-05,1.14e-05,0.0
STARLINK-5778,2023-090BA,2026-02-02T03:06:22.160160,15.02539686,0.00013131,42.9987,68.8517,280.5286,79.5408,0,U,57149,999,14551,0.00010999396,1.283e-05,0.0
STARLINK-5780,2023-090BB,2026-02-01T12:36:07.382880,15.02531222,9.852e-05,43.0028,98.0998,288.4091,71.6645,0,U,57150,999,14512,0.00023033222,2.909e-05,0.0
STARLINK-5776,2023-090BC,2026-02-02T04:31:47.085888,15.02536865,0.00011305,43.003,94.4806,252.6608,107.411,0,U,57151,999,14522,-4.2648338e-05,-7.8e-06,0.0
STARLINK-6164,2023-090BD,2026-02-02T04:36:34.797888,15.02546637,0.00012608,43.0035,94.5083,285.2801,74.7902,0,U,57152,999,14522,-2.7310018e-05,-5.73e-06,0.0
STARLINK-5879,2023-090BE,2026-02-02T03:34:46.868448,15.02530127,9.894e-05,43.0029,82.0284,262.0059,98.0671,0,U,57153,999,14486,7.9607044e-05,8.72e-06,0.0
STARLINK-6106,2023-090BF,2026-02-02T04:23:48.346944,15.0252646,0.00017397,43.0029,94.4354,268.9994,91.0649,0,U,57154,999,14522,-7.558923e-06,-3.06e-06,0.0
STARLINK-6108,2023-090BG,2026-02-02T05:38:45.709728,15.02526883,0.00010649,43.0022,93.972,264.5154,95.5566,0,U,57155,999,14523,0.00069706589,9.223e-05,0.0
STARLINK-6137,2023-090BH,2026-02-02T05:43:31.863936,15.02537615,0.00013022,43.0033,93.9949,261.8397,98.2298,0,U,57156,999,14523,0.00013095403,1.566e-05,0.0
METEOR-M2 3,2023-091A,2026-02-02T06:21:01.852128,14.24033682,0.00037577,98.6292,90.8843,187.2603,172.8522,0,U,57166,999,13531,2.6899041e-05,1.8e-07,0.0
2023-091C,2023-091C,2026-02-02T06:48:57.473856,15.2382427,0.00112428,97.5228,95.1167,215.705,144.3436,0,U,57168,999,14369,0.00045379935,0.00010887,0.0
2023-091D,2023-091D,2026-02-02T07:18:55.967616,15.21812905,0.00101323,97.531,94.6661,207.1539,152.9168,0,U,57169,999,14363,0.00037956784,8.562e-05,0.0
2023-091E,2023-091E,2026-02-02T07:19:07.573728,15.21812645,0.00092096,97.5315,94.7341,197.5539,162.538,0,U,57170,999,14363,0.00038257977,8.629e-05,0.0
2023-091F,2023-091F,2026-02-02T07:18:42.170400,15.21813238,0.00107054,97.5311,94.6913,218.6805,141.3665,0,U,57171,999,14363,0.0003817937,8.614e-05,0.0
UMKA 1 (RS40S),2023-091G,2026-02-02T06:29:30.983136,15.19035978,0.00122338,97.5256,92.5199,225.6783,134.3449,0,U,57172,999,14351,0.00030552238,6.343e-05,0.0
2023-091H,2023-091H,2026-02-02T06:23:15.933696,15.25377059,0.0009694,97.5248,95.5538,223.9206,136.1262,0,U,57173,999,14371,0.00047860841,0.00012028,0.0
2023-091J,2023-091J,2026-02-02T07:26:42.599328,15.1285488,0.00121621,97.5265,88.2872,251.5314,108.4595,0,U,57174,999,14323,0.00023465741,4.067e-05,0.0
CUBEBEL 2 (EU11S),2023-091K,2026-02-02T07:13:43.941792,15.25666449,0.00096759,97.5252,95.5283,225.7304,134.3141,0,U,57175,999,14371,0.00050638225,0.00012843,0.0
SITRO-AIS 5 (KATYS),2023-091L,2026-02-02T06:47:51.992160,15.26029209,0.00115362,97.5259,96.1068,213.5185,146.5324,0,U,57176,999,14374,0.00051201037,0.00013137,0.0
ZORKIY-2M 1,2023-091M,2026-02-02T07:41:33.103392,15.18887884,0.00129792,97.5296,92.7707,222.6961,137.3266,0,U,57177,999,14351,0.0003956765,8.204e-05,0.0
CUBESX-HSE 3 (RS42S),2023-091N,2026-02-02T07:58:25.026240,15.27462953,0.0011155,97.5287,97.4596,204.0355,156.0365,0,U,57178,999,14381,0.00055228726,0.00014807,0.0
2023-091P,2023-091P,2026-02-02T07:07:55.452576,15.15260384,0.00141472,97.5302,90.593,228.9681,131.0329,0,U,57179,999,14335,0.00028182602,5.246e-05,0.0
MONITOR-3 (RS58S),2023-091Q,2026-02-02T06:52:11.898048,15.24804125,0.0011829,97.5282,95.9101,209.6592,150.3976,0,U,57180,999,14371,0.00046560176,0.00011506,0.0
2023-091R,2023-091R,2026-02-02T08:03:48.540672,15.13481342,0.00142041,97.5275,89.0275,240.6197,119.3616,0,U,57181,999,14328,0.00020337856,3.581e-05,0.0
MONITOR-4 (RS57S),2023-091S,2026-02-02T06:33:31.156992,15.24880053,0.00118078,97.5274,95.8599,210.1581,149.8978,0,U,57182,999,14371,0.00046714585,0.00011571,0.0
2023-091T,2023-091T,2026-02-02T07:10:00.004224,15.17560789,0.00107333,97.5294,92.7539,213.6726,146.3826,0,U,57183,999,14350,0.00029580073,5.879e-05,0.0
MONITOR-2 (RS39S),2023-091U,2026-02-02T08:00:24.254784,15.17452557,0.00106513,97.528,92.4885,216.0405,144.0112,0,U,57184,999,14349,0.00027070359,5.358e-05,0.0
2023-091V,2023-091V,2026-02-02T07:31:14.214144,15.33680401,0.00075604,97.525,101.1153,188.6592,171.4521,0,U,57185,999,14406,0.00062754579,0.00020404,0.0
CSTP 1.2 (STC 1.2),2023-091W,2026-02-02T07:31:23.731104,15.26387419,0.00187661,97.5341,98.3699,205.5458,154.4854,0,U,57186,999,14386,0.0004058161,0.00010539,0.0
SVYATOBOR 1 (RS60S),2023-091X,2026-02-02T07:39:53.879040,15.2400598,0.00094776,97.5288,96.515,199.4637,160.6239,0,U,57187,999,14375,0.00045220249,0.00010901,0.0
HORS 1,2023-091Y,2026-02-02T07:29:35.348352,15.24060876,0.00090147,97.5267,96.291,199.1963,160.8936,0,U,57188,999,14375,0.00046554591,0.00011243,0.0
VIZARD-METEO (RS38S),2023-091Z,2026-02-02T05:34:33.362112,15.31364328,0.00079149,97.5278,100.3622,183.6977,176.4206,0,U,57189,999,14400,0.00053891678,0.00016277,0.0
NANOZOND 1 (RS49S),2023-091AA,2026-02-02T06:28:01.431264,15.63227154,0.00036215,97.5178,110.9999,177.8978,182.2296,0,U,57190,999,14472,0.0011990189,0.00110861,0.0
POLYTECH-UNIVERSE 3 (RS46S),2023-091AB,2026-02-02T07:29:03.338880,15.17627461,0.00148106,97.5254,91.9759,235.6599,124.3233,0,U,57191,999,14348,0.00031542841,6.295e-05,0.0
SITRO-AIS 6 (CHIRKIN),2023-091AC,2026-02-02T06:15:41.113728,15.23841547,0.00116425,97.5263,95.8097,212.6687,147.3831,0,U,57192,999,14372,0.00028340644,6.772e-05,0.0
SITRO-AIS 8 (ANOKHIN),2023-091AD,2026-02-02T04:26:50.630208,15.28140065,0.0010855,97.5253,97.108,210.9186,149.1415,0,U,57193,999,14380,0.00051809632,0.00014172,0.0
SITRO-AIS 7 (FARTUSHNIY),2023-091AE,2026-02-02T07:20:19.646016,15.23629628,0.00113746,97.5262,95.7386,213.7564,146.295,0,U,57194,999,14372,0.00027291403,6.477e-05,0.0
AVION KALUGA 650,2023-091AF,2026-02-02T07:15:39.018816,15.18691078,0.00099195,97.5295,93.4481,214.1948,145.8648,0,U,57195,999,14354,0.00032909321,6.766e-05,0.0
HORS 2,2023-091AG,2026-02-02T07:35:22.646112,15.28155222,0.00084533,97.528,98.7569,193.0539,167.0482,0,U,57196,999,14390,0.00053015991,0.00014502,0.0
A-SEANSAT-PG1,2023-091AH,2026-02-02T07:00:08.839872,15.31940183,0.00078136,97.5269,100.3802,190.8141,169.2933,0,U,57197,999,14402,0.00059941723,0.00018446,0.0
SITRO-AIS 10 (BURDAEV),2023-091AK,2026-02-02T06:22:20.633376,15.33165166,0.00074923,97.5266,101.0161,186.2111,173.904,0,U,57199,999,14405,0.00066026422,0.00021128,0.0
